iter,x,y,cost
912,3,-nan,-nan
913,3,-nan,-nan
914,3,-nan,-nan
915,3,-nan,-nan
916,3,-nan,-nan
917,3,-nan,-nan
918,3,-nan,-nan
919,3,-nan,-nan
920,3,-nan,-nan
921,3,-nan,-nan
922,3,-nan,-nan
923,3,-nan,-nan
924,3,-nan,-nan
925,3,-nan,-nan
926,3,-nan,-nan
927,3,-nan,-nan
928,3,-nan,-nan
929,3,-nan,-nan
930,3,-nan,-nan
931,3,-nan,-nan
932,3,-nan,-nan
933,3,-nan,-nan
934,3,-nan,-nan
935,3,-nan,-nan
936,3,-nan,-nan
937,3,-nan,-nan
938,3,-nan,-nan
939,3,-nan,-nan
940,3,-nan,-nan
941,3,-nan,-nan
942,3,-nan,-nan
943,3,-nan,-nan
944,3,-nan,-nan
945,3,-nan,-nan
946,3,-nan,-nan
947,3,-nan,-nan
948,3,-nan,-nan
949,3,-nan,-nan
950,3,-nan,-nan
951,3,-nan,-nan
952,3,-nan,-nan
953,3,-nan,-nan
954,3,-nan,-nan
955,3,-nan,-nan
956,3,-nan,-nan
957,3,-nan,-nan
958,3,-nan,-nan
959,3,-nan,-nan
960,3,-nan,-nan
961,3,-nan,-nan
962,3,-nan,-nan
963,3,-nan,-nan
964,3,-nan,-nan
965,3,-nan,-nan
966,3,-nan,-nan
967,3,-nan,-nan
968,3,-nan,-nan
969,3,-nan,-nan
970,3,-nan,-nan
971,3,-nan,-nan
972,3,-nan,-nan
973,3,-nan,-nan
974,3,-nan,-nan
975,3,-nan,-nan
976,3,-nan,-nan
977,3,-nan,-nan
978,3,-nan,-nan
979,3,-nan,-nan
980,3,-nan,-nan
981,3,-nan,-nan
982,3,-nan,-nan
983,3,-nan,-nan
984,3,-nan,-nan
985,3,-nan,-nan
986,3,-nan,-nan
987,3,-nan,-nan
988,3,-nan,-nan
989,3,-nan,-nan
990,3,-nan,-nan
991,3,-nan,-nan
992,3,-nan,-nan
993,3,-nan,-nan
994,3,-nan,-nan
995,3,-nan,-nan
996,3,-nan,-nan
997,3,-nan,-nan
998,3,-nan,-nan
999,3,-nan,-nan
1000,3,-nan,-nan
1001,3,-nan,-nan
1002,3,-nan,-nan
1003,3,-nan,-nan
1004,3,-nan,-nan
1005,3,-nan,-nan
1006,3,-nan,-nan
1007,3,-nan,-nan
1008,3,-nan,-nan
1009,3,-nan,-nan
1010,3,-nan,-nan
1011,3,-nan,-nan
1012,3,-nan,-nan
1013,3,-nan,-nan
1014,3,-nan,-nan
1015,3,-nan,-nan
1016,3,-nan,-nan
1017,3,-nan,-nan
1018,3,-nan,-nan
1019,3,-nan,-nan
1020,3,-nan,-nan
1021,3,-nan,-nan
1022,3,-nan,-nan
1023,3,-nan,-nan
1024,3,-nan,-nan
1025,3,-nan,-nan
1026,3,-nan,-nan
1027,3,-nan,-nan
1028,3,-nan,-nan
1029,3,-nan,-nan
1030,3,-nan,-nan
1031,3,-nan,-nan
1032,3,-nan,-nan
1033,3,-nan,-nan
1034,3,-nan,-nan
1035,3,-nan,-nan
1036,3,-nan,-nan
1037,3,-nan,-nan
1038,3,-nan,-nan
1039,3,-nan,-nan
1040,3,-nan,-nan
1041,3,-nan,-nan
1042,3,-nan,-nan
1043,3,-nan,-nan
1044,3,-nan,-nan
1045,3,-nan,-nan
1046,3,-nan,-nan
1047,3,-nan,-nan
1048,3,-nan,-nan
1049,3,-nan,-nan
1050,3,-nan,-nan
1051,3,-nan,-nan
1052,3,-nan,-nan
1053,3,-nan,-nan
1054,3,-nan,-nan
1055,3,-nan,-nan
1056,3,-nan,-nan
1057,3,-nan,-nan
1058,3,-nan,-nan
1059,3,-nan,-nan
1060,3,-nan,-nan
1061,3,-nan,-nan
1062,3,-nan,-nan
1063,3,-nan,-nan
1064,3,-nan,-nan
1065,3,-nan,-nan
1066,3,-nan,-nan
1067,3,-nan,-nan
1068,3,-nan,-nan
1069,3,-nan,-nan
1070,3,-nan,-nan
1071,3,-nan,-nan
1072,3,-nan,-nan
1073,3,-nan,-nan
1074,3,-nan,-nan
1075,3,-nan,-nan
1076,3,-nan,-nan
1077,3,-nan,-nan
1078,3,-nan,-nan
1079,3,-nan,-nan
1080,3,-nan,-nan
1081,3,-nan,-nan
1082,3,-nan,-nan
1083,3,-nan,-nan
1084,3,-nan,-nan
1085,3,-nan,-nan
1086,3,-nan,-nan
1087,3,-nan,-nan
1088,3,-nan,-nan
1089,3,-nan,-nan
1090,3,-nan,-nan
1091,3,-nan,-nan
1092,3,-nan,-nan
1093,3,-nan,-nan
1094,3,-nan,-nan
1095,3,-nan,-nan
1096,3,-nan,-nan
1097,3,-nan,-nan
1098,3,-nan,-nan
1099,3,-nan,-nan
1100,3,-nan,-nan
1101,3,-nan,-nan
1102,3,-nan,-nan
1103,3,-nan,-nan
1104,3,-nan,-nan
1105,3,-nan,-nan
1106,3,-nan,-nan
1107,3,-nan,-nan
1108,3,-nan,-nan
1109,3,-nan,-nan
1110,3,-nan,-nan
1111,3,-nan,-nan
1112,3,-nan,-nan
1113,3,-nan,-nan
1114,3,-nan,-nan
1115,3,-nan,-nan
1116,3,-nan,-nan
1117,3,-nan,-nan
1118,3,-nan,-nan
1119,3,-nan,-nan
1120,3,-nan,-nan
1121,3,-nan,-nan
1122,3,-nan,-nan
1123,3,-nan,-nan
1124,3,-nan,-nan
1125,3,-nan,-nan
1126,3,-nan,-nan
1127,3,-nan,-nan
1128,3,-nan,-nan
1129,3,-nan,-nan
1130,3,-nan,-nan
1131,3,-nan,-nan
1132,3,-nan,-nan
1133,3,-nan,-nan
1134,3,-nan,-nan
1135,3,-nan,-nan
1136,3,-nan,-nan
1137,3,-nan,-nan
1138,3,-nan,-nan
1139,3,-nan,-nan
1140,3,-nan,-nan
1141,3,-nan,-nan
1142,3,-nan,-nan
1143,3,-nan,-nan
1144,3,-nan,-nan
1145,3,-nan,-nan
1146,3,-nan,-nan
1147,3,-nan,-nan
1148,3,-nan,-nan
1149,3,-nan,-nan
1150,3,-nan,-nan
1151,3,-nan,-nan
1152,3,-nan,-nan
1153,3,-nan,-nan
1154,3,-nan,-nan
1155,3,-nan,-nan
1156,3,-nan,-nan
1157,3,-nan,-nan
1158,3,-nan,-nan
1159,3,-nan,-nan
1160,3,-nan,-nan
1161,3,-nan,-nan
1162,3,-nan,-nan
1163,3,-nan,-nan
1164,3,-nan,-nan
1165,3,-nan,-nan
1166,3,-nan,-nan
1167,3,-nan,-nan
1168,3,-nan,-nan
1169,3,-nan,-nan
1170,3,-nan,-nan
1171,3,-nan,-nan
1172,3,-nan,-nan
1173,3,-nan,-nan
1174,3,-nan,-nan
1175,3,-nan,-nan
1176,3,-nan,-nan
1177,3,-nan,-nan
1178,3,-nan,-nan
1179,3,-nan,-nan
1180,3,-nan,-nan
1181,3,-nan,-nan
1182,3,-nan,-nan
1183,3,-nan,-nan
1184,3,-nan,-nan
1185,3,-nan,-nan
1186,3,-nan,-nan
1187,3,-nan,-nan
1188,3,-nan,-nan
1189,3,-nan,-nan
1190,3,-nan,-nan
1191,3,-nan,-nan
1192,3,-nan,-nan
1193,3,-nan,-nan
1194,3,-nan,-nan
1195,3,-nan,-nan
1196,3,-nan,-nan
1197,3,-nan,-nan
1198,3,-nan,-nan
1199,3,-nan,-nan
1200,3,-nan,-nan
1201,3,-nan,-nan
1202,3,-nan,-nan
1203,3,-nan,-nan
1204,3,-nan,-nan
1205,3,-nan,-nan
1206,3,-nan,-nan
1207,3,-nan,-nan
1208,3,-nan,-nan
1209,3,-nan,-nan
1210,3,-nan,-nan
1211,3,-nan,-nan
1212,3,-nan,-nan
1213,3,-nan,-nan
1214,3,-nan,-nan
1215,3,-nan,-nan
1216,3,-nan,-nan
1217,3,-nan,-nan
1218,3,-nan,-nan
1219,3,-nan,-nan
1220,3,-nan,-nan
1221,3,-nan,-nan
1222,3,-nan,-nan
1223,3,-nan,-nan
1224,3,-nan,-nan
1225,3,-nan,-nan
1226,3,-nan,-nan
1227,3,-nan,-nan
1228,3,-nan,-nan
1229,3,-nan,-nan
1230,3,-nan,-nan
1231,3,-nan,-nan
1232,3,-nan,-nan
1233,3,-nan,-nan
1234,3,-nan,-nan
1235,3,-nan,-nan
1236,3,-nan,-nan
1237,3,-nan,-nan
1238,3,-nan,-nan
1239,3,-nan,-nan
1240,3,-nan,-nan
1241,3,-nan,-nan
1242,3,-nan,-nan
1243,3,-nan,-nan
1244,3,-nan,-nan
1245,3,-nan,-nan
1246,3,-nan,-nan
1247,3,-nan,-nan
1248,3,-nan,-nan
1249,3,-nan,-nan
1250,3,-nan,-nan
1251,3,-nan,-nan
1252,3,-nan,-nan
1253,3,-nan,-nan
1254,3,-nan,-nan
1255,3,-nan,-nan
1256,3,-nan,-nan
1257,3,-nan,-nan
1258,3,-nan,-nan
1259,3,-nan,-nan
1260,3,-nan,-nan
1261,3,-nan,-nan
1262,3,-nan,-nan
1263,3,-nan,-nan
1264,3,-nan,-nan
1265,3,-nan,-nan
1266,3,-nan,-nan
1267,3,-nan,-nan
1268,3,-nan,-nan
1269,3,-nan,-nan
1270,3,-nan,-nan
1271,3,-nan,-nan
1272,3,-nan,-nan
1273,3,-nan,-nan
1274,3,-nan,-nan
1275,3,-nan,-nan
1276,3,-nan,-nan
1277,3,-nan,-nan
1278,3,-nan,-nan
1279,3,-nan,-nan
1280,3,-nan,-nan
1281,3,-nan,-nan
1282,3,-nan,-nan
1283,3,-nan,-nan
1284,3,-nan,-nan
1285,3,-nan,-nan
1286,3,-nan,-nan
1287,3,-nan,-nan
1288,3,-nan,-nan
1289,3,-nan,-nan
1290,3,-nan,-nan
1291,3,-nan,-nan
1292,3,-nan,-nan
1293,3,-nan,-nan
1294,3,-nan,-nan
1295,3,-nan,-nan
1296,3,-nan,-nan
1297,3,-nan,-nan
1298,3,-nan,-nan
1299,3,-nan,-nan
1300,3,-nan,-nan
1301,3,-nan,-nan
1302,3,-nan,-nan
1303,3,-nan,-nan
1304,3,-nan,-nan
1305,3,-nan,-nan
1306,3,-nan,-nan
1307,3,-nan,-nan
1308,3,-nan,-nan
1309,3,-nan,-nan
1310,3,-nan,-nan
1311,3,-nan,-nan
1312,3,-nan,-nan
1313,3,-nan,-nan
1314,3,-nan,-nan
1315,3,-nan,-nan
1316,3,-nan,-nan
1317,3,-nan,-nan
1318,3,-nan,-nan
1319,3,-nan,-nan
1320,3,-nan,-nan
1321,3,-nan,-nan
1322,3,-nan,-nan
1323,3,-nan,-nan
1324,3,-nan,-nan
1325,3,-nan,-nan
1326,3,-nan,-nan
1327,3,-nan,-nan
1328,3,-nan,-nan
1329,3,-nan,-nan
1330,3,-nan,-nan
1331,3,-nan,-nan
1332,3,-nan,-nan
1333,3,-nan,-nan
1334,3,-nan,-nan
1335,3,-nan,-nan
1336,3,-nan,-nan
1337,3,-nan,-nan
1338,3,-nan,-nan
1339,3,-nan,-nan
1340,3,-nan,-nan
1341,3,-nan,-nan
1342,3,-nan,-nan
1343,3,-nan,-nan
1344,3,-nan,-nan
1345,3,-nan,-nan
1346,3,-nan,-nan
1347,3,-nan,-nan
1348,3,-nan,-nan
1349,3,-nan,-nan
1350,3,-nan,-nan
1351,3,-nan,-nan
1352,3,-nan,-nan
1353,3,-nan,-nan
1354,3,-nan,-nan
1355,3,-nan,-nan
1356,3,-nan,-nan
1357,3,-nan,-nan
1358,3,-nan,-nan
1359,3,-nan,-nan
1360,3,-nan,-nan
1361,3,-nan,-nan
1362,3,-nan,-nan
1363,3,-nan,-nan
1364,3,-nan,-nan
1365,3,-nan,-nan
1366,3,-nan,-nan
1367,3,-nan,-nan
1368,3,-nan,-nan
1369,3,-nan,-nan
1370,3,-nan,-nan
1371,3,-nan,-nan
1372,3,-nan,-nan
1373,3,-nan,-nan
1374,3,-nan,-nan
1375,3,-nan,-nan
1376,3,-nan,-nan
1377,3,-nan,-nan
1378,3,-nan,-nan
1379,3,-nan,-nan
1380,3,-nan,-nan
1381,3,-nan,-nan
1382,3,-nan,-nan
1383,3,-nan,-nan
1384,3,-nan,-nan
1385,3,-nan,-nan
1386,3,-nan,-nan
1387,3,-nan,-nan
1388,3,-nan,-nan
1389,3,-nan,-nan
1390,3,-nan,-nan
1391,3,-nan,-nan
1392,3,-nan,-nan
1393,3,-nan,-nan
1394,3,-nan,-nan
1395,3,-nan,-nan
1396,3,-nan,-nan
1397,3,-nan,-nan
1398,3,-nan,-nan
1399,3,-nan,-nan
1400,3,-nan,-nan
1401,3,-nan,-nan
1402,3,-nan,-nan
1403,3,-nan,-nan
1404,3,-nan,-nan
1405,3,-nan,-nan
1406,3,-nan,-nan
1407,3,-nan,-nan
1408,3,-nan,-nan
1409,3,-nan,-nan
1410,3,-nan,-nan
1411,3,-nan,-nan
1412,3,-nan,-nan
1413,3,-nan,-nan
1414,3,-nan,-nan
1415,3,-nan,-nan
1416,3,-nan,-nan
1417,3,-nan,-nan
1418,3,-nan,-nan
1419,3,-nan,-nan
1420,3,-nan,-nan
1421,3,-nan,-nan
1422,3,-nan,-nan
1423,3,-nan,-nan
1424,3,-nan,-nan
1425,3,-nan,-nan
1426,3,-nan,-nan
1427,3,-nan,-nan
1428,3,-nan,-nan
1429,3,-nan,-nan
1430,3,-nan,-nan
1431,3,-nan,-nan
1432,3,-nan,-nan
1433,3,-nan,-nan
1434,3,-nan,-nan
1435,3,-nan,-nan
1436,3,-nan,-nan
1437,3,-nan,-nan
1438,3,-nan,-nan
1439,3,-nan,-nan
1440,3,-nan,-nan
1441,3,-nan,-nan
1442,3,-nan,-nan
1443,3,-nan,-nan
1444,3,-nan,-nan
1445,3,-nan,-nan
1446,3,-nan,-nan
1447,3,-nan,-nan
1448,3,-nan,-nan
1449,3,-nan,-nan
1450,3,-nan,-nan
1451,3,-nan,-nan
1452,3,-nan,-nan
1453,3,-nan,-nan
1454,3,-nan,-nan
1455,3,-nan,-nan
1456,3,-nan,-nan
1457,3,-nan,-nan
1458,3,-nan,-nan
1459,3,-nan,-nan
1460,3,-nan,-nan
1461,3,-nan,-nan
1462,3,-nan,-nan
1463,3,-nan,-nan
1464,3,-nan,-nan
1465,3,-nan,-nan
1466,3,-nan,-nan
1467,3,-nan,-nan
1468,3,-nan,-nan
1469,3,-nan,-nan
1470,3,-nan,-nan
1471,3,-nan,-nan
1472,3,-nan,-nan
1473,3,-nan,-nan
1474,3,-nan,-nan
1475,3,-nan,-nan
1476,3,-nan,-nan
1477,3,-nan,-nan
1478,3,-nan,-nan
1479,3,-nan,-nan
1480,3,-nan,-nan
1481,3,-nan,-nan
1482,3,-nan,-nan
1483,3,-nan,-nan
1484,3,-nan,-nan
1485,3,-nan,-nan
1486,3,-nan,-nan
1487,3,-nan,-nan
1488,3,-nan,-nan
1489,3,-nan,-nan
1490,3,-nan,-nan
1491,3,-nan,-nan
1492,3,-nan,-nan
1493,3,-nan,-nan
1494,3,-nan,-nan
1495,3,-nan,-nan
1496,3,-nan,-nan
1497,3,-nan,-nan
1498,3,-nan,-nan
1499,3,-nan,-nan
1500,3,-nan,-nan
1501,3,-nan,-nan
1502,3,-nan,-nan
1503,3,-nan,-nan
1504,3,-nan,-nan
1505,3,-nan,-nan
1506,3,-nan,-nan
1507,3,-nan,-nan
1508,3,-nan,-nan
1509,3,-nan,-nan
1510,3,-nan,-nan
1511,3,-nan,-nan
1512,3,-nan,-nan
1513,3,-nan,-nan
1514,3,-nan,-nan
1515,3,-nan,-nan
1516,3,-nan,-nan
1517,3,-nan,-nan
1518,3,-nan,-nan
1519,3,-nan,-nan
1520,3,-nan,-nan
1521,3,-nan,-nan
1522,3,-nan,-nan
1523,3,-nan,-nan
1524,3,-nan,-nan
1525,3,-nan,-nan
1526,3,-nan,-nan
1527,3,-nan,-nan
1528,3,-nan,-nan
1529,3,-nan,-nan
1530,3,-nan,-nan
1531,3,-nan,-nan
1532,3,-nan,-nan
1533,3,-nan,-nan
1534,3,-nan,-nan
1535,3,-nan,-nan
1536,3,-nan,-nan
1537,3,-nan,-nan
1538,3,-nan,-nan
1539,3,-nan,-nan
1540,3,-nan,-nan
1541,3,-nan,-nan
1542,3,-nan,-nan
1543,3,-nan,-nan
1544,3,-nan,-nan
1545,3,-nan,-nan
1546,3,-nan,-nan
1547,3,-nan,-nan
1548,3,-nan,-nan
1549,3,-nan,-nan
1550,3,-nan,-nan
1551,3,-nan,-nan
1552,3,-nan,-nan
1553,3,-nan,-nan
1554,3,-nan,-nan
1555,3,-nan,-nan
1556,3,-nan,-nan
1557,3,-nan,-nan
1558,3,-nan,-nan
1559,3,-nan,-nan
1560,3,-nan,-nan
1561,3,-nan,-nan
1562,3,-nan,-nan
1563,3,-nan,-nan
1564,3,-nan,-nan
1565,3,-nan,-nan
1566,3,-nan,-nan
1567,3,-nan,-nan
1568,3,-nan,-nan
1569,3,-nan,-nan
1570,3,-nan,-nan
1571,3,-nan,-nan
1572,3,-nan,-nan
1573,3,-nan,-nan
1574,3,-nan,-nan
1575,3,-nan,-nan
1576,3,-nan,-nan
1577,3,-nan,-nan
1578,3,-nan,-nan
1579,3,-nan,-nan
1580,3,-nan,-nan
1581,3,-nan,-nan
1582,3,-nan,-nan
1583,3,-nan,-nan
1584,3,-nan,-nan
1585,3,-nan,-nan
1586,3,-nan,-nan
1587,3,-nan,-nan
1588,3,-nan,-nan
1589,3,-nan,-nan
1590,3,-nan,-nan
1591,3,-nan,-nan
1592,3,-nan,-nan
1593,3,-nan,-nan
1594,3,-nan,-nan
1595,3,-nan,-nan
1596,3,-nan,-nan
1597,3,-nan,-nan
1598,3,-nan,-nan
1599,3,-nan,-nan
1600,3,-nan,-nan
1601,3,-nan,-nan
1602,3,-nan,-nan
1603,3,-nan,-nan
1604,3,-nan,-nan
1605,3,-nan,-nan
1606,3,-nan,-nan
1607,3,-nan,-nan
1608,3,-nan,-nan
1609,3,-nan,-nan
1610,3,-nan,-nan
1611,3,-nan,-nan
1612,3,-nan,-nan
1613,3,-nan,-nan
1614,3,-nan,-nan
1615,3,-nan,-nan
1616,3,-nan,-nan
1617,3,-nan,-nan
1618,3,-nan,-nan
1619,3,-nan,-nan
1620,3,-nan,-nan
1621,3,-nan,-nan
1622,3,-nan,-nan
1623,3,-nan,-nan
1624,3,-nan,-nan
1625,3,-nan,-nan
1626,3,-nan,-nan
1627,3,-nan,-nan
1628,3,-nan,-nan
1629,3,-nan,-nan
1630,3,-nan,-nan
1631,3,-nan,-nan
1632,3,-nan,-nan
1633,3,-nan,-nan
1634,3,-nan,-nan
1635,3,-nan,-nan
1636,3,-nan,-nan
1637,3,-nan,-nan
1638,3,-nan,-nan
1639,3,-nan,-nan
1640,3,-nan,-nan
1641,3,-nan,-nan
1642,3,-nan,-nan
1643,3,-nan,-nan
1644,3,-nan,-nan
1645,3,-nan,-nan
1646,3,-nan,-nan
1647,3,-nan,-nan
1648,3,-nan,-nan
1649,3,-nan,-nan
1650,3,-nan,-nan
1651,3,-nan,-nan
1652,3,-nan,-nan
1653,3,-nan,-nan
1654,3,-nan,-nan
1655,3,-nan,-nan
1656,3,-nan,-nan
1657,3,-nan,-nan
1658,3,-nan,-nan
1659,3,-nan,-nan
1660,3,-nan,-nan
1661,3,-nan,-nan
1662,3,-nan,-nan
1663,3,-nan,-nan
1664,3,-nan,-nan
1665,3,-nan,-nan
1666,3,-nan,-nan
1667,3,-nan,-nan
1668,3,-nan,-nan
1669,3,-nan,-nan
1670,3,-nan,-nan
1671,3,-nan,-nan
1672,3,-nan,-nan
1673,3,-nan,-nan
1674,3,-nan,-nan
1675,3,-nan,-nan
1676,3,-nan,-nan
1677,3,-nan,-nan
1678,3,-nan,-nan
1679,3,-nan,-nan
1680,3,-nan,-nan
1681,3,-nan,-nan
1682,3,-nan,-nan
1683,3,-nan,-nan
1684,3,-nan,-nan
1685,3,-nan,-nan
1686,3,-nan,-nan
1687,3,-nan,-nan
1688,3,-nan,-nan
1689,3,-nan,-nan
1690,3,-nan,-nan
1691,3,-nan,-nan
1692,3,-nan,-nan
1693,3,-nan,-nan
1694,3,-nan,-nan
1695,3,-nan,-nan
1696,3,-nan,-nan
1697,3,-nan,-nan
1698,3,-nan,-nan
1699,3,-nan,-nan
1700,3,-nan,-nan
1701,3,-nan,-nan
1702,3,-nan,-nan
1703,3,-nan,-nan
1704,3,-nan,-nan
1705,3,-nan,-nan
1706,3,-nan,-nan
1707,3,-nan,-nan
1708,3,-nan,-nan
1709,3,-nan,-nan
1710,3,-nan,-nan
1711,3,-nan,-nan
1712,3,-nan,-nan
1713,3,-nan,-nan
1714,3,-nan,-nan
1715,3,-nan,-nan
1716,3,-nan,-nan
1717,3,-nan,-nan
1718,3,-nan,-nan
1719,3,-nan,-nan
1720,3,-nan,-nan
1721,3,-nan,-nan
1722,3,-nan,-nan
1723,3,-nan,-nan
1724,3,-nan,-nan
1725,3,-nan,-nan
1726,3,-nan,-nan
1727,3,-nan,-nan
1728,3,-nan,-nan
1729,3,-nan,-nan
1730,3,-nan,-nan
1731,3,-nan,-nan
1732,3,-nan,-nan
1733,3,-nan,-nan
1734,3,-nan,-nan
1735,3,-nan,-nan
1736,3,-nan,-nan
1737,3,-nan,-nan
1738,3,-nan,-nan
1739,3,-nan,-nan
1740,3,-nan,-nan
1741,3,-nan,-nan
1742,3,-nan,-nan
1743,3,-nan,-nan
1744,3,-nan,-nan
1745,3,-nan,-nan
1746,3,-nan,-nan
1747,3,-nan,-nan
1748,3,-nan,-nan
1749,3,-nan,-nan
1750,3,-nan,-nan
1751,3,-nan,-nan
1752,3,-nan,-nan
1753,3,-nan,-nan
1754,3,-nan,-nan
1755,3,-nan,-nan
1756,3,-nan,-nan
1757,3,-nan,-nan
1758,3,-nan,-nan
1759,3,-nan,-nan
1760,3,-nan,-nan
1761,3,-nan,-nan
1762,3,-nan,-nan
1763,3,-nan,-nan
1764,3,-nan,-nan
1765,3,-nan,-nan
1766,3,-nan,-nan
1767,3,-nan,-nan
1768,3,-nan,-nan
1769,3,-nan,-nan
1770,3,-nan,-nan
1771,3,-nan,-nan
1772,3,-nan,-nan
1773,3,-nan,-nan
1774,3,-nan,-nan
1775,3,-nan,-nan
1776,3,-nan,-nan
1777,3,-nan,-nan
1778,3,-nan,-nan
1779,3,-nan,-nan
1780,3,-nan,-nan
1781,3,-nan,-nan
1782,3,-nan,-nan
1783,3,-nan,-nan
1784,3,-nan,-nan
1785,3,-nan,-nan
1786,3,-nan,-nan
1787,3,-nan,-nan
1788,3,-nan,-nan
1789,3,-nan,-nan
1790,3,-nan,-nan
1791,3,-nan,-nan
1792,3,-nan,-nan
1793,3,-nan,-nan
1794,3,-nan,-nan
1795,3,-nan,-nan
1796,3,-nan,-nan
1797,3,-nan,-nan
1798,3,-nan,-nan
1799,3,-nan,-nan
1800,3,-nan,-nan
1801,3,-nan,-nan
1802,3,-nan,-nan
1803,3,-nan,-nan
1804,3,-nan,-nan
1805,3,-nan,-nan
1806,3,-nan,-nan
1807,3,-nan,-nan
1808,3,-nan,-nan
1809,3,-nan,-nan
1810,3,-nan,-nan
1811,3,-nan,-nan
1812,3,-nan,-nan
1813,3,-nan,-nan
1814,3,-nan,-nan
1815,3,-nan,-nan
1816,3,-nan,-nan
1817,3,-nan,-nan
1818,3,-nan,-nan
1819,3,-nan,-nan
1820,3,-nan,-nan
1821,3,-nan,-nan
1822,3,-nan,-nan
1823,3,-nan,-nan
1824,3,-nan,-nan
1825,3,-nan,-nan
1826,3,-nan,-nan
1827,3,-nan,-nan
1828,3,-nan,-nan
1829,3,-nan,-nan
1830,3,-nan,-nan
1831,3,-nan,-nan
1832,3,-nan,-nan
1833,3,-nan,-nan
1834,3,-nan,-nan
1835,3,-nan,-nan
1836,3,-nan,-nan
1837,3,-nan,-nan
1838,3,-nan,-nan
1839,3,-nan,-nan
1840,3,-nan,-nan
1841,3,-nan,-nan
1842,3,-nan,-nan
1843,3,-nan,-nan
1844,3,-nan,-nan
1845,3,-nan,-nan
1846,3,-nan,-nan
1847,3,-nan,-nan
1848,3,-nan,-nan
1849,3,-nan,-nan
1850,3,-nan,-nan
1851,3,-nan,-nan
1852,3,-nan,-nan
1853,3,-nan,-nan
1854,3,-nan,-nan
1855,3,-nan,-nan
1856,3,-nan,-nan
1857,3,-nan,-nan
1858,3,-nan,-nan
1859,3,-nan,-nan
1860,3,-nan,-nan
1861,3,-nan,-nan
1862,3,-nan,-nan
1863,3,-nan,-nan
1864,3,-nan,-nan
1865,3,-nan,-nan
1866,3,-nan,-nan
1867,3,-nan,-nan
1868,3,-nan,-nan
1869,3,-nan,-nan
1870,3,-nan,-nan
1871,3,-nan,-nan
1872,3,-nan,-nan
1873,3,-nan,-nan
1874,3,-nan,-nan
1875,3,-nan,-nan
1876,3,-nan,-nan
1877,3,-nan,-nan
1878,3,-nan,-nan
1879,3,-nan,-nan
1880,3,-nan,-nan
1881,3,-nan,-nan
1882,3,-nan,-nan
1883,3,-nan,-nan
1884,3,-nan,-nan
1885,3,-nan,-nan
1886,3,-nan,-nan
1887,3,-nan,-nan
1888,3,-nan,-nan
1889,3,-nan,-nan
1890,3,-nan,-nan
1891,3,-nan,-nan
1892,3,-nan,-nan
1893,3,-nan,-nan
1894,3,-nan,-nan
1895,3,-nan,-nan
1896,3,-nan,-nan
1897,3,-nan,-nan
1898,3,-nan,-nan
1899,3,-nan,-nan
1900,3,-nan,-nan
1901,3,-nan,-nan
1902,3,-nan,-nan
1903,3,-nan,-nan
1904,3,-nan,-nan
1905,3,-nan,-nan
1906,3,-nan,-nan
1907,3,-nan,-nan
1908,3,-nan,-nan
1909,3,-nan,-nan
1910,3,-nan,-nan
1911,3,-nan,-nan
1912,3,-nan,-nan
1913,3,-nan,-nan
1914,3,-nan,-nan
1915,3,-nan,-nan
1916,3,-nan,-nan
1917,3,-nan,-nan
1918,3,-nan,-nan
1919,3,-nan,-nan
1920,3,-nan,-nan
1921,3,-nan,-nan
1922,3,-nan,-nan
1923,3,-nan,-nan
1924,3,-nan,-nan
1925,3,-nan,-nan
1926,3,-nan,-nan
1927,3,-nan,-nan
1928,3,-nan,-nan
1929,3,-nan,-nan
1930,3,-nan,-nan
1931,3,-nan,-nan
1932,3,-nan,-nan
1933,3,-nan,-nan
1934,3,-nan,-nan
1935,3,-nan,-nan
1936,3,-nan,-nan
1937,3,-nan,-nan
1938,3,-nan,-nan
1939,3,-nan,-nan
1940,3,-nan,-nan
1941,3,-nan,-nan
1942,3,-nan,-nan
1943,3,-nan,-nan
1944,3,-nan,-nan
1945,3,-nan,-nan
1946,3,-nan,-nan
1947,3,-nan,-nan
1948,3,-nan,-nan
1949,3,-nan,-nan
1950,3,-nan,-nan
1951,3,-nan,-nan
1952,3,-nan,-nan
1953,3,-nan,-nan
1954,3,-nan,-nan
1955,3,-nan,-nan
1956,3,-nan,-nan
1957,3,-nan,-nan
1958,3,-nan,-nan
1959,3,-nan,-nan
1960,3,-nan,-nan
1961,3,-nan,-nan
1962,3,-nan,-nan
1963,3,-nan,-nan
1964,3,-nan,-nan
1965,3,-nan,-nan
1966,3,-nan,-nan
1967,3,-nan,-nan
1968,3,-nan,-nan
1969,3,-nan,-nan
1970,3,-nan,-nan
1971,3,-nan,-nan
1972,3,-nan,-nan
1973,3,-nan,-nan
1974,3,-nan,-nan
1975,3,-nan,-nan
1976,3,-nan,-nan
1977,3,-nan,-nan
1978,3,-nan,-nan
1979,3,-nan,-nan
1980,3,-nan,-nan
1981,3,-nan,-nan
1982,3,-nan,-nan
1983,3,-nan,-nan
1984,3,-nan,-nan
1985,3,-nan,-nan
1986,3,-nan,-nan
1987,3,-nan,-nan
1988,3,-nan,-nan
1989,3,-nan,-nan
1990,3,-nan,-nan
1991,3,-nan,-nan
1992,3,-nan,-nan
1993,3,-nan,-nan
